year,type,provinceNumber,provinceTranslate,regionNumber,province,fuel,contractCapacityMW,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2562,พพ,11,ตาก, 4 ,โครงการห้วยยะโม่,พลังงานน้ำ,0.85,186590,-8910,-10070,-10450,-10750,24150,307860,261560,314250,326790,296630,354150
2562,พพ,37,ชัยภูมิ, 2 ,โครงการห้วยประทาว,พลังงานน้ำ,4.5,2490400,1325900,1564100,1354900,1426300,797600,485500,165900,26500,455400,74700,66800
2562,พพ,35,นครราชสีมา, 2 ,โครงการลำพระเพลิง,พลังงานน้ำ,0.85,-7570,69960,34490,35590,1670,-8030,-8330,-7290,-6050,-7270,-6030,-5270
2562,พพ,64,ตรัง, 3 ,โครงการคลองลำปลอก,พลังงานน้ำ,1.182,629520,584350,315040,234360,227400,336740,352950,327450,311740,351340,308590,339110
2562,พพ,71,พัทลุง, 3 ,โครงการห้วยลำสินธุ์,พลังงานน้ำ,0.958,148290,156910,38600,-4840,81330,172140,71030,115950,287370,259450,413400,151590
2562,พพ,72,สตูล, 3 ,โครงการคลองดุสน,พลังงานน้ำ,0.68,234740,161070,102810,73550,57590,51080,52330,66260,112470,185790,206750,176890
2562,พพ,74,นราธิวาส, 3 ,โครงการไอกาเปาะ,พลังงานน้ำ,0.2,0,0,0,0,0,0,0,2268,2826,5508,4428,0
2561,Adder,65,กระบี่, 3 ,กระบี่,ชีวภาพ,26.951,6630712,7027303,8308533,7084310,6957387,5202275,5651360,5455367,5807562,6853822,7042342,6074504
2561,Adder,65,กระบี่, 3 ,กระบี่,ชีวมวล,1,774,0,18,36,0,0,18,36,0,54,0,0
2561,Adder,65,กระบี่, 3 ,กระบี่,พลังงานแสงอาทิตย์,0.00688,34,62,115,194,311,221,178,200,261,161,83,64
2561,Adder,56,กาญจนบุรี, 7 ,กาญจนบุรี,ชีวภาพ,27.01,4120160,3861003,3427283,3270819,3397541,3577751,3883628,5334077,5440633,6755076,6090229,7235581
2561,Adder,56,กาญจนบุรี, 7 ,กาญจนบุรี,ชีวมวล,0.08,0,0,0,0,0,0,0,0,0,0,0,0
2561,Adder,56,กาญจนบุรี, 7 ,กาญจนบุรี,พลังงานแสงอาทิตย์,50.94,6617857,6071080,7611677,7007504,7623260,6229868,5537898,5497275,6796191,7078626,6879984,6296288
2561,Adder,56,กาญจนบุรี, 7 ,กาญจนบุรี,โคเจน,15,1851800,2055721,1898800,1607000,1282200,1443400,1577400,2211400,1156314,1405800,1682000,2182200
2561,Adder,31,กาฬสินธุ์, 2 ,กาฬสินธุ์,ชีวภาพ,9.773,2252480,2664760,2955480,1545480,384660,0,1679924,2765960,2764440,2774880,859117,2273700
2561,Adder,31,กาฬสินธุ์, 2 ,กาฬสินธุ์,ชีวมวล,16,0,0,0,2244224,2345224,4051129,3722211,5265233,1679756,1606560,1828932,8708478
2561,Adder,31,กาฬสินธุ์, 2 ,กาฬสินธุ์,พลังงานแสงอาทิตย์,2.885,446243,388606,432400,408035,454055,416677,336620,316020,413504,472491,463639,457440
2561,Adder,10,กำแพงเพชร, 4 ,กำแพงเพชร,ขยะ,0.2,2300,6908,18756,1824,11684,4840,3016,13560,9808,10836,7864,8440
2561,Adder,10,กำแพงเพชร, 4 ,กำแพงเพชร,ชีวภาพ,2.802,186560,290080,199520,40800,277480,95800,0,0,70600,183700,215540,156460
2561,Adder,10,กำแพงเพชร, 4 ,กำแพงเพชร,พลังงานแสงอาทิตย์,32,4726320,4754880,5557920,5261040,5219760,4200720,4024320,4234440,5075640,5232120,5025960,4599600
2561,Adder,20,ขอนแก่น, 2 ,ขอนแก่น,ขยะ,4.5,3330992,3003387,2360052,3175422,3263087,3285211,2548387,3137764,3167368,3295838,2536143,3113183
2561,Adder,20,ขอนแก่น, 2 ,ขอนแก่น,ชีวภาพ,1.18,24720,73920,97680,214080,0,0,2400,68880,4200,71640,99720,40080
2561,Adder,20,ขอนแก่น, 2 ,ขอนแก่น,ชีวมวล,8.18,5601052,4990978,5720650,4927563,5698680,5627640,5829427,4478640,3188400,547554,4458597,5506062
2561,Adder,20,ขอนแก่น, 2 ,ขอนแก่น,พลังงานแสงอาทิตย์,66.786,10663768,9534719,11037287,10717914,11199580,9778295,8202196,8845987,10405042,11680603,10581390,10558526
2561,Adder,48,จันทบุรี, 6 ,จันทบุรี,ชีวภาพ,5.915,1142160,2180120,1852000,685640,0,0,136880,208920,1039320,1599840,1622320,1525200
2561,Adder,51,ฉะเชิงเทรา, 6 ,ฉะเชิงเทรา,ขยะ,2.4,997160,763840,856640,774640,753920,833800,797600,898760,914040,906000,854400,787080
2561,Adder,51,ฉะเชิงเทรา, 6 ,ฉะเชิงเทรา,ชีวภาพ,1,32129,17280,52200,77280,79316,24360,50400,24927,20860,31260,16255,139875
2561,Adder,51,ฉะเชิงเทรา, 6 ,ฉะเชิงเทรา,ชีวมวล,0,0,0,0,0,0,0,0,0,0,0,0,0
2561,Adder,51,ฉะเชิงเทรา, 6 ,ฉะเชิงเทรา,พลังงานแสงอาทิตย์,1.36,107074,95734,143154,134553,122065,122504,114980,111459,121352,135225,121559,120935
2561,Adder,47,ชลบุรี, 6 ,ชลบุรี,ชีวภาพ,4.55,15580,58340,9780,0,0,38680,123200,57920,31120,42440,79620,194860
2561,Adder,47,ชลบุรี, 6 ,ชลบุรี,ชีวมวล,9,2735100,2318500,1932440,1381400,893680,0,0,0,0,0,1020,2001100
2561,Adder,47,ชลบุรี, 6 ,ชลบุรี,พลังงานแสงอาทิตย์,32.0054,4315105,4223373,4654869,4381092,3742117,4023007,4162570,3843085,4131828,4738465,4802005,4753488
2561,Adder,17,ชัยนาท, 4 ,ชัยนาท,ชีวภาพ,0.99,71640,33580,45920,54720,53380,24280,0,20,33140,62740,53880,51420
2561,Adder,17,ชัยนาท, 4 ,ชัยนาท,พลังงานแสงอาทิตย์,6.5,883280,808640,927440,873680,921600,797760,729760,711920,798480,874640,818320,765280
2561,Adder,37,ชัยภูมิ, 2 ,ชัยภูมิ,ชีวภาพ,3.6,1442880,1420255,1391370,204630,106770,53640,234990,562530,1388730,1684020,857196,1233630
2561,Adder,37,ชัยภูมิ, 2 ,ชัยภูมิ,ชีวมวล,6.2,3797484,3507040,3864047,2677640,3260195,3915875,2631883,4006168,4328756,4366022,2802797,4038800
2561,Adder,37,ชัยภูมิ, 2 ,ชัยภูมิ,พลังงานลม,6.9,1119053,1092458,991877,784828,268240,1040023,1394333,1382421,456880,1192594,1043078,1666892
2561,Adder,37,ชัยภูมิ, 2 ,ชัยภูมิ,พลังงานแสงอาทิตย์,46.5,7835932,7194476,8125127,7914142,8352169,7455316,6708005,7186083,7881745,8529532,7739499,8013660
2561,Adder,61,ชุมพร, 3 ,ชุมพร,ชีวภาพ,18.02,2280000,2241060,2506860,2882300,2885600,2144769,1429180,1641020,2380370,3055700,3568123,3766800
2561,Adder,64,ตรัง, 3 ,ตรัง,ชีวภาพ,5.972,452958,1138182,1275096,1082868,930384,830520,769248,1135530,1296882,1325556,946416,977412
2561,Adder,64,ตรัง, 3 ,ตรัง,พลังงานแสงอาทิตย์,0.0095,302,380,337,273,197,177,210,245,218,264,243,234
2561,Adder,11,ตาก, 4 ,ตาก,ขยะ,1.25,113774,118386,68915,103937,88613,20424,0,0,0,20,940,8700
2561,Adder,11,ตาก, 4 ,ตาก,ชีวภาพ,0.95,112260,217760,219260,22220,0,0,0,0,0,0,0,0
2561,Adder,11,ตาก, 4 ,ตาก,พลังงานแสงอาทิตย์,21.25,3462520,3219840,3641600,3474080,3258120,2523640,2356360,2367720,2966080,3055200,3137640,2944640
2561,Adder,43,นครนายก, 5 ,นครนายก,ชีวภาพ,0.96,189420,123820,266140,103700,176920,173020,143260,0,60360,199480,178740,104480
2561,Adder,43,นครนายก, 5 ,นครนายก,พลังงานแสงอาทิตย์,8.056,1206672,1067578,1220539,1208436,1253965,1036939,919405,870457,1129932,1324602,1202876,1193102
2561,Adder,54,นครปฐม, 7 ,นครปฐม,ขยะ,36.21,13078741,11668319,12949878,12272297,12434147,11586361,12372715,11848096,11439337,11912310,11285570,12427089
2561,Adder,54,นครปฐม, 7 ,นครปฐม,ชีวภาพ,3.801,475388,424670,207634,174506,343943,318021,305554,251874,182018,65459,12,10
2561,Adder,54,นครปฐม, 7 ,นครปฐม,พลังงานแสงอาทิตย์,80.25,13516076,11881752,14180613,13439941,14087459,12704404,11627207,11739410,13688682,13537758,13514233,13048381
2561,Adder,21,นครพนม, 2 ,นครพนม,พลังงานแสงอาทิตย์,17.6427,3077262,2735242,2894699,2799402,2856800,2388553,1832388,1904854,2803356,3279194,2841268,3016560
2561,Adder,35,นครราชสีมา, 2 ,นครราชสีมา,ขยะ,0.3,15724,15202,14478,15454,15526,16392,15784,6220,0,9029,10475,7626
2561,Adder,35,นครราชสีมา, 2 ,นครราชสีมา,ชีวภาพ,51.387,11457273,11958290,13495091,7218975,8202936,11202696,11506255,11397679,10729566,14209005,13750230,15432341
2561,Adder,35,นครราชสีมา, 2 ,นครราชสีมา,ชีวมวล,8,0,0,0,0,0,0,0,0,0,120,120,0
2561,Adder,35,นครราชสีมา, 2 ,นครราชสีมา,พลังงานลม,10,1405440,1549590,1294860,1167630,526590,2719650,4201080,3688320,1040760,1800119,1464839,2146920
2561,Adder,35,นครราชสีมา, 2 ,นครราชสีมา,พลังงานแสงอาทิตย์,81.055,12828404,11881668,13377736,12534029,13166962,12066384,11020023,11548642,12851509,14246222,12771485,13115949
2561,Adder,63,นครศรีธรรมราช, 3 ,นครศรีธรรมราช,ชีวภาพ,3.79,1510991,1125954,1345146,1158644,1497420,1130377,803943,639108,647930,717268,1492122,1466755
2561,Adder,63,นครศรีธรรมราช, 3 ,นครศรีธรรมราช,ชีวมวล,6.9,453120,809760,1442520,859680,490560,583320,672240,1066080,1029840,799920,395640,310080
2561,Adder,63,นครศรีธรรมราช, 3 ,นครศรีธรรมราช,พลังงานลม,11.75,844833,2088204,1251509,1000687,285115,1444421,2814933,2303148,810256,474972,1122435,1391412
2561,Adder,15,นครสวรรค์, 4 ,นครสวรรค์,ชีวมวล,3,40,0,0,55240,80,0,0,160,0,0,40,160
2561,Adder,15,นครสวรรค์, 4 ,นครสวรรค์,พลังงานแสงอาทิตย์,14.63,1930572,1794612,2042232,1849552,1918860,1724840,1581800,1587000,1742056,1877688,1712820,1603960
2561,Adder,26,บึงกาฬ, 2 ,บึงกาฬ,พลังงานแสงอาทิตย์,8.874,1288232,1178216,1292154,1317628,1318044,1022892,828604,848212,1243004,1488617,1357750,1367520
2561,Adder,36,บุรีรัมย์, 2 ,บุรีรัมย์,ชีวภาพ,2.12,600116,824480,828186,1015095,1041207,982346,589684,565940,547903,653165,924288,566531
2561,Adder,36,บุรีรัมย์, 2 ,บุรีรัมย์,ชีวมวล,6.5,2807937,2595865,4436208,3298476,2735323,2158630,0,0,0,152640,175673,718800
2561,Adder,36,บุรีรัมย์, 2 ,บุรีรัมย์,พลังงานแสงอาทิตย์,41.64,7062397,6633517,7259853,6997916,7275447,6512088,5944483,6378633,6821663,7813697,6952069,7166819
2561,Adder,42,ปทุมธานี, 5 ,ปทุมธานี,ขยะ,6,54560,64000,84040,71160,61680,66960,67760,61480,27880,69960,61000,73680
2561,Adder,42,ปทุมธานี, 5 ,ปทุมธานี,ชีวภาพ,1.022,0,0,0,0,0,0,0,0,0,0,0,0
2561,Adder,42,ปทุมธานี, 5 ,ปทุมธานี,พลังงานแสงอาทิตย์,0.0679,4561,4741,5166,4899,4617,4036,3803,4234,4600,5104,4601,4792
2561,Adder,60,ประจวบคีรีขันธ์, 7 ,ประจวบคีรีขันธ์,ชีวภาพ,2.95,3540,33480,198060,153120,163020,76560,19320,12840,41280,124740,1020,0
2561,Adder,60,ประจวบคีรีขันธ์, 7 ,ประจวบคีรีขันธ์,ชีวมวล,7,3453624,1338000,1041240,1042440,1184280,60480,0,0,0,0,0,186240
2561,Adder,60,ประจวบคีรีขันธ์, 7 ,ประจวบคีรีขันธ์,พลังงานแสงอาทิตย์,2.735,319448,293416,372783,316186,329659,271477,249983,233689,295208,313981,310328,289353
2561,Adder,53,ปราจีนบุรี, 6 ,ปราจีนบุรี,พลังงานแสงอาทิตย์,29.31,4983540,4843895,5221236,5186508,5154916,4380640,3823283,3643955,4535343,5657053,5172533,5222233
2561,Adder,53,ปราจีนบุรี, 6 ,ปราจีนบุรี,โคเจน,15.99,1141753,1040440,803708,503913,708259,919731,1996165,3086250,3019849,2729226,1456598,1753211
2561,Adder,70,ปัตตานี, 3 ,ปัตตานี,ชีวภาพ,2,591060,542040,725280,627960,640500,537180,580800,689490,547770,704760,593186,671310
2561,Adder,39,พระนครศรีอยุธยา, 5 ,พระนครศรีอยุธยา,ขยะ,2.8,0,0,0,0,0,0,0,6480,17280,47120,39920,24480
2561,Adder,39,พระนครศรีอยุธยา, 5 ,พระนครศรีอยุธยา,ชีวภาพ,1.2,173980,87420,3200,14960,208060,8620,103920,156040,195200,90920,21820,12500
2561,Adder,39,พระนครศรีอยุธยา, 5 ,พระนครศรีอยุธยา,ชีวมวล,0,0,0,0,0,0,0,0,0,0,0,0,0
2561,Adder,39,พระนครศรีอยุธยา, 5 ,พระนครศรีอยุธยา,พลังงานแสงอาทิตย์,59.75,9441499,8687871,10047959,9489459,9633063,9206988,8473019,8518481,9479493,10265592,10010993,9440578
2561,Adder,68,พังงา, 3 ,พังงา,ชีวภาพ,2.8,356640,558600,117480,227220,595020,480180,663060,644940,633540,876480,1055940,315900
2561,Adder,13,พิจิตร, 4 ,พิจิตร,ขยะ,0.2,0,0,0,0,0,0,0,0,0,0,0,0
2561,Adder,13,พิจิตร, 4 ,พิจิตร,ชีวมวล,0,0,0,0,0,0,0,0,0,20,0,0,0
2561,Adder,13,พิจิตร, 4 ,พิจิตร,พลังงานแสงอาทิตย์,4.5,678080,639200,732800,693920,688240,562240,545200,558400,665745,726720,669200,618720
2561,Adder,7,พิษณุโลก, 4 ,พิษณุโลก,ชีวมวล,8,5253857,5052657,5869331,4571069,4725302,4840462,4210481,4922717,2128554,0,240,4701463
