PROJECT_COUNT,REPORT_MONTH,G_PROJECT_KEY,ERC_CD,ORG,PROJECT_NAME,CONTRACT_STATUS,INSTALLED_CAP_MW,REPORTED_INST_CAP_MW,CONTRACTED_CAP_MW,PROJECT_TYPE,CONTRACT_TYPE,TECHNOLOGY_A_GROUP_1,TECHNOLOGY_A_GROUP_2,TECHNOLOGY_B_GROUP_1,TECHNOLOGY_B_GROUP_2,PRIMARY_FUEL_A_GROUP_1,PRIMARY_FUEL_A_GROUP_3,PRIMARY_FUEL_A_DETAIL,UTILIZATION,SCOD,COD,LICENSINGNO,EGAT_SYS_GEN,ERC_DISTRICT_NO,ERC_DISTRICT,PROVINCE,DISTRICT,SUBDISTRICT,COUNTRY_ZONE,IS_SHARING_LIC,SPP_VSPP_PLANT_CD,PPA_CONTRACT_NO,DISPLAY_ADDR,SPP_VSPP_ROWID,LINK_KV,SUBSTATION,EGAT_SUB,SOURCE
1,Sep 2022,1000,1121111,PEA,บจก.เอ็น.พี.เอส. สตาร์กรุ๊ป,COD แล้ว,4.96,6,6,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,31-Dec-15,29-Apr-16,กกพ 01-1(1)/59-586,NO   ,7,เขตที่ 7 (สระบุรี),สระแก้ว,เมืองสระแก้ว,ศาลาลำดวน,ภาคกลาง,NO   ,PEA-1020-VN3-110,PVF1-PEA-095/2558,เลขที่ 93 หมู่ที่ 7 ตำบลศาลาลำดวน อำเภอเมืองสระแก้ว จังหวัดสระแก้ว รหัสไปรษณีย์ 27000,10997,115,ปราจีนบุรี 2 - สระแก้ว (115kV),PA2,
1,Sep 2022,1003,1121114,PEA,บจก.เอ็น.พี.เอส. สตาร์กรุ๊ป,COD แล้ว,4.96,6,6,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,31-Dec-15,29-Apr-16,กกพ 01-1(1)/59-611,NO   ,7,เขตที่ 7 (สระบุรี),สระแก้ว,เมืองสระแก้ว,ศาลาลำดวน,ภาคกลาง,NO   ,PEA-1040-VNE1-110,PVF1-PEA-100/2558,เลขที่ 96 หมู่ที่ 7 ตำบลศาลาลำดวน อำเภอเมืองสระแก้ว จังหวัดสระแก้ว รหัสไปรษณีย์ 27000,11212,115,ปราจีนบุรี 2 - สระแก้ว (115kV),PA2,
1,Sep 2022,1004,1121115,PEA,บจก.เอ็น.พี.เอส. สตาร์กรุ๊ป,COD แล้ว,4.96,6,6,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,31-Dec-15,29-Apr-16,กกพ 01-1(1)/59-612,NO   ,7,เขตที่ 7 (สระบุรี),สระแก้ว,เมืองสระแก้ว,ศาลาลำดวน,ภาคกลาง,NO   ,PEA-1014-VC2-110,PVF1-PEA-143/2558,เลขที่ 97 หมู่ที่ 7 ตำบลศาลาลำดวน อำเภอเมืองสระแก้ว จังหวัดสระแก้ว รหัสไปรษณีย์ 27000,11369,115,ปราจีนบุรี 2 - สระแก้ว (115kV),PA2,
1,Sep 2022,1006,1121117,PEA,บจก.เอ็น.พี.เอส. สตาร์กรุ๊ป,COD แล้ว,4.96,6,6,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,31-Dec-15,29-Apr-16,กกพ 01-1(1)/59-585,NO   ,7,เขตที่ 7 (สระบุรี),สระแก้ว,เมืองสระแก้ว,ศาลาลำดวน,ภาคกลาง,NO   ,PEA-1028-VN3-110,PVF1-PEA-091/2558,เลขที่ 92 หมู่ที่ 7 ตำบลศาลาลำดวน อำเภอเมืองสระแก้ว จังหวัดสระแก้ว รหัสไปรษณีย์ 27000,11496,115,ปราจีนบุรี 2 - สระแก้ว (115kV),PA2,
1,Sep 2022,1007,1121118,PEA,บจก.เอ็น.พี.เอส. สตาร์กรุ๊ป,COD แล้ว,5.04,6,6,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,31-Dec-15,29-Apr-16,กกพ 01-1(1)/59-592,NO   ,7,เขตที่ 7 (สระบุรี),สระแก้ว,เมืองสระแก้ว,โคกปี่ฆ้อง,ภาคกลาง,NO   ,PEA-1029-VN3-110,PVF1-PEA-092/2558,เลขที่ 114 หมู่ที่ 7 ตำบลโคกปี่ฆ้อง อำเภอเมืองสระแก้ว จังหวัดสระแก้ว รหัสไปรษณีย์ 27000,11497,115,ปราจีนบุรี 2,PA2,
1,Sep 2022,1008,1121119,PEA,บจก.เอ็น.พี.เอส. สตาร์กรุ๊ป,COD แล้ว,4.96,6,6,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,31-Dec-15,29-Apr-16,กกพ 01-1(1)/59-593,NO   ,7,เขตที่ 7 (สระบุรี),สระแก้ว,เมืองสระแก้ว,โคกปี่ฆ้อง,ภาคกลาง,NO   ,PEA-1030-VN3-110,PVF1-PEA-093/2558,เลขที่ 115 หมู่ที่ 7 ตำบลโคกปี่ฆ้อง อำเภอเมืองสระแก้ว จังหวัดสระแก้ว รหัสไปรษณีย์ 27000,11498,115,ปราจีนบุรี 2,PA2,
1,Sep 2022,1011,1121122,PEA,บจก.เอ็น.พี.เอส. สตาร์กรุ๊ป,COD แล้ว,4.96,6,6,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,31-Dec-15,29-Apr-16,กกพ 01-1(1)/59-589,NO   ,7,เขตที่ 7 (สระบุรี),สระแก้ว,เมืองสระแก้ว,โคกปี่ฆ้อง,ภาคกลาง,NO   ,PEA-1042-VN2-110,PVF1-PEA-085/2558,เลขที่ 111 หมู่ที่ 7 ตำบลโคกปี่ฆ้อง อำเภอเมืองสระแก้ว จังหวัดสระแก้ว รหัสไปรษณีย์ 27000,11594,115,ปราจีนบุรี 2,PA2,
1,Sep 2022,1012,1121123,PEA,บจก.เอ็น.พี.เอส. สตาร์กรุ๊ป,COD แล้ว,4.96,6,6,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,31-Dec-15,29-Apr-16,กกพ 01-1(1)/59-588,NO   ,7,เขตที่ 7 (สระบุรี),สระแก้ว,เมืองสระแก้ว,โคกปี่ฆ้อง,ภาคกลาง,NO   ,PEA-1037-VN2-110,PVF1-PEA-084/2558,เลขที่ 110 หมู่ที่ 7 ตำบลโคกปี่ฆ้อง อำเภอเมืองสระแก้ว จังหวัดสระแก้ว รหัสไปรษณีย์ 27000,11595,115,ปราจีนบุรี 2,PA2,
1,Sep 2022,1013,1121124,PEA,บจก.เอ็น.พี.เอส. สตาร์กรุ๊ป,COD แล้ว,5.4,6,6,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,31-Dec-15,29-Apr-16,กกพ 01-1(1)/59-580,NO   ,7,เขตที่ 7 (สระบุรี),สระแก้ว,อรัญประเทศ,หันทราย,ภาคกลาง,NO   ,PEA-1035-VNE2-110,PVF1-PEA-103/2558,เลขที่ 176/1 หมู่ที่ 1 ตำบลหันทราย อำเภออรัญประเทศ จังหวัดสระแก้ว รหัสไปรษณีย์ 27120,11807,115,วัฒนานคร - อรัญประเทศ (115 kV),WNK,
1,Sep 2022,1014,1121125,PEA,บจก.เอ็น.พี.เอส. สตาร์กรุ๊ป,COD แล้ว,5.4,6,6,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,31-Dec-15,29-Apr-16,กกพ 01-1(1)/59-582,NO   ,7,เขตที่ 7 (สระบุรี),สระแก้ว,อรัญประเทศ,หันทราย,ภาคกลาง,NO   ,PEA-1021-VNE2-110,PVF1-PEA-108/2558,เลขที่ 176/5 หมู่ที่ 1 ตำบลหันทราย อำเภออรัญประเทศ จังหวัดสระแก้ว รหัสไปรษณีย์ 27120,11808,115,วัฒนานคร - อรัญประเทศ (115 kV),WNK,
1,Sep 2022,1016,1121127,PEA,บจก.เอ็น.พี.เอส. สตาร์กรุ๊ป,COD แล้ว,5.4,6,6,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,31-Dec-15,29-Apr-16,กกพ 01-1(1)/59-596,NO   ,7,เขตที่ 7 (สระบุรี),สระแก้ว,อรัญประเทศ,หันทราย,ภาคกลาง,NO   ,PEA-1022-VNE2-110,PVF1-PEA-106/2558,เลขที่ 176/3 หมู่ที่ 1 ตำบลหันทราย อำเภออรัญประเทศ จังหวัดสระแก้ว รหัสไปรษณีย์ 27120,11979,115,วัฒนานคร - อรัญประเทศ (115 kV),WNK,
1,Sep 2022,1017,1121128,PEA,บจก.เอ็น.พี.เอส. สตาร์กรุ๊ป,COD แล้ว,5.4,6,6,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,31-Dec-15,29-Apr-16,กกพ 01-1(1)/59-581,NO   ,7,เขตที่ 7 (สระบุรี),สระแก้ว,อรัญประเทศ,หันทราย,ภาคกลาง,NO   ,PEA-1025-VNE2-110,PVF1-PEA-107/2558,เลขที่ 176/4 หมู่ที่ 1 ตำบลหันทราย อำเภออรัญประเทศ จังหวัดสระแก้ว รหัสไปรษณีย์ 27120,11980,115,วัฒนานคร - อรัญประเทศ (115 kV),WNK,
1,Sep 2022,1023,1121134,PEA,บจก.เอ็นเนอร์จี เซิฟ,COD แล้ว,5.4,5.95,5.95,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,30-Jun-16,26-Apr-16,กกพ 01-1(1)/58-494,NO   ,10,เขตที่ 10 (ราชบุรี),เพชรบุรี,เขาย้อย,หนองปรง,ภาคใต้,NO   ,PEA-1051-VS3-110,PVF1-PEA-164/2558,เลขที่ 88/3 หมู่ที่ 5 ตำบลหนองปรง อำเภอเขาย้อย จังหวัดเพชรบุรี รหัสไปรษณีย์ 76140,10629,115,เขาย้อย 1- เพชรบุรี (115 kV),PB,
1,Sep 2022,1024,1121135,PEA,บจก.เอ็นเนอร์จี เซิฟ,COD แล้ว,5.4,5.95,5.95,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,30-Jun-16,30-Apr-16,กกพ 01-1(1)/59-603,NO   ,10,เขตที่ 10 (ราชบุรี),เพชรบุรี,เขาย้อย,หนองปรง,ภาคใต้,NO   ,PEA-1052-VS3-110,PVF1-PEA-165/2558,เลขที่ 88/4 หมู่ที่ 5 ตำบลหนองปรง อำเภอเขาย้อย จังหวัดเพชรบุรี รหัสไปรษณีย์ 76140,10630,115,เขาย้อย 1- เพชรบุรี (115 kV),PB,
1,Sep 2022,1025,1121136,PEA,บจก.เอ็นเนอร์จี เซิฟ,COD แล้ว,5.4,5.95,5.95,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,30-Jun-16,26-Feb-16,กกพ 01-1(1)/59-604,NO   ,10,เขตที่ 10 (ราชบุรี),เพชรบุรี,เขาย้อย,หนองปรง,ภาคใต้,NO   ,PEA-1053-VS3-110,PVF1-PEA-166/2558,เลขที่ 88/6 หมู่ที่ 5 ตำบลหนองปรง อำเภอเขาย้อย จังหวัดเพชรบุรี รหัสไปรษณีย์ 76140,10631,115,เขาย้อย 1- เพชรบุรี (115 kV),PB,
1,Sep 2022,1026,1121137,PEA,บจก.เอ็นเนอร์จี เซิฟ,COD แล้ว,5.4,5.95,5.95,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,30-Jun-16,30-Apr-16,กกพ 01-1(1)/58-502,NO   ,10,เขตที่ 10 (ราชบุรี),เพชรบุรี,เขาย้อย,หนองปรง,ภาคใต้,NO   ,PEA-1054-VS3-110,PVF1-PEA-167/2558,เลขที่ 88/5 หมู่ที่ 5 ตำบลหนองปรง อำเภอเขาย้อย จังหวัดเพชรบุรี รหัสไปรษณีย์ 76140,10632,115,เขาย้อย 1- เพชรบุรี (115 kV),PB,
1,Sep 2022,1027,1121138,PEA,บจก.เอ็นเนอร์จี เซิฟ,COD แล้ว,5.4,5.95,5.95,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,30-Jun-16,26-Apr-16,กกพ 01-1(1)/58-504,NO   ,10,เขตที่ 10 (ราชบุรี),เพชรบุรี,เขาย้อย,หนองปรง,ภาคใต้,NO   ,PEA-1055-VS3-110,PVF1-PEA-168/2558,เลขที่ 88/7 หมู่ที่ 5 ตำบลหนองปรง อำเภอเขาย้อย จังหวัดเพชรบุรี รหัสไปรษณีย์ 76140,10633,115,เขาย้อย 1- เพชรบุรี (115 kV),PB,
1,Sep 2022,1028,1121139,PEA,บจก.เอ็นเนอร์จี เซิฟ,COD แล้ว,5.4,5.95,5.95,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,30-Jun-16,26-Feb-16,กกพ 01-1(1)/58-503,NO   ,10,เขตที่ 10 (ราชบุรี),เพชรบุรี,เขาย้อย,หนองปรง,ภาคใต้,NO   ,PEA-1056-VS3-110,PVF1-PEA-169/2558,เลขที่ 88/8 หมู่ที่ 5 ตำบลหนองปรง อำเภอเขาย้อย จังหวัดเพชรบุรี รหัสไปรษณีย์ 76140,10634,115,เขาย้อย 1- เพชรบุรี (115 kV),PB,
1,Sep 2022,1029,1121140,PEA,บจก.เอ็นเนอร์จี เซิฟ,COD แล้ว,7.2,8,8,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,30-Jun-16,26-Apr-16,กกพ 01-1(1)/58-505,NO   ,10,เขตที่ 10 (ราชบุรี),เพชรบุรี,เขาย้อย,หนองปรง,ภาคใต้,NO   ,PEA-1057-VS3-110,PVF1-PEA-170/2558,เลขที่ 88/9 หมู่ที่ 5 ตำบลหนองปรง อำเภอเขาย้อย จังหวัดเพชรบุรี รหัสไปรษณีย์ 76140,10635,115,เขาย้อย 1- เพชรบุรี (115 kV),PB,
1,Sep 2022,1031,1121142,PEA,บจก.เอ็นเนอร์จี เซิฟ,COD แล้ว,5.4,5.95,5.95,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,30-Jun-16,26-Apr-16,กกพ 01-1(1)/58-507,NO   ,10,เขตที่ 10 (ราชบุรี),เพชรบุรี,เขาย้อย,หนองปรง,ภาคใต้,NO   ,PEA-1047-VS3-110,PVF1-PEA-161/2558,เลขที่ 88 หมู่ที่ 5 ตำบลหนองปรง อำเภอเขาย้อย จังหวัดเพชรบุรี รหัสไปรษณีย์ 76140,10637,115,เขาย้อย 1- เพชรบุรี (115 kV),PB,
1,Sep 2022,1032,1121143,PEA,บจก.เอ็นเนอร์จี เซิฟ,COD แล้ว,5.4,5.95,5.95,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,30-Jun-16,26-Feb-16,กกพ 01-1(1)/58-490,NO   ,10,เขตที่ 10 (ราชบุรี),เพชรบุรี,เขาย้อย,หนองปรง,ภาคใต้,NO   ,PEA-1048-VS3-110,PVF1-PEA-162/2558,เลขที่ 88/1 หมู่ที่ 5 ตำบลหนองปรง อำเภอเขาย้อย จังหวัดเพชรบุรี รหัสไปรษณีย์ 76140,10638,115,เขาย้อย 1- เพชรบุรี (115 kV),PB,
1,Sep 2022,1033,1121144,PEA,บจก.เอ็นเนอร์จี เซิฟ,COD แล้ว,5.4,5.95,5.95,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,30-Jun-16,26-Apr-16,กกพ 01-1(1)/58-512,NO   ,10,เขตที่ 10 (ราชบุรี),เพชรบุรี,เขาย้อย,หนองปรง,ภาคใต้,NO   ,PEA-1049-VS3-110,PVF1-PEA-163/2558,เลขที่ เลขที่ 88/2 หมู่ที่ 5 ตำบลหนองปรง อำเภอเขาย้อย จังหวัดเพชรบุรี รหัสไปรษณีย์ 76140,10639,115,เขาย้อย 1- เพชรบุรี (115 kV),PB,
1,Sep 2022,1202,1121313,PEA,บริษัท โซลาร์โก จำกัด (ไทรเพชร 3),COD แล้ว,12.136,9.5,9.5,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,31-Dec-13,18-Nov-13,กกพ 01-1(1)/62-898,NO   ,9,เขตที่ 9 (กาญจนบุรี),นครปฐม,บางเลน,หินมูล,ภาคกลาง,NO   ,PEA-0379-VC3-110,VSPP-PEA-074/2553,เลขที่ 96-97 หมู่ที่ 1 ตำบลหินมูล อำเภอบางเลน จังหวัดนครปฐม รหัสไปรษณีย์ 73190,11038,115,ไทรน้อย,SNO,
1,Sep 2022,1203,1121314,PEA,บริษัท โซลาร์โก จำกัด (ไทรเขียว),COD แล้ว,12,9.5,9.5,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,31-Dec-13,16-Dec-13,กกพ 01-1(1)/62-900,NO   ,9,เขตที่ 9 (กาญจนบุรี),สุพรรณบุรี,สองพี่น้อง,บางตาเถร,ภาคกลาง,NO   ,PEA-0380-VC3-110,VSPP-PEA-069/2553,เลขที่ 317-318 หมู่ที่ 1 ตำบลบางตาเถร อำเภอสองพี่น้อง จังหวัดสุพรรณบุรี รหัสไปรษณีย์ 72110,11039,115,ไทรน้อย,SNO,
1,Sep 2022,1204,1121315,PEA,บริษัท โซลาร์โก จำกัด (ไทรเพชร 1),COD แล้ว,12.136,9.5,9.5,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,31-Dec-13,16-Dec-13,กกพ 01-1(1)/62-899,NO   ,9,เขตที่ 9 (กาญจนบุรี),นครปฐม,บางเลน,หินมูล,ภาคกลาง,NO   ,PEA-0377-VC3-110,VSPP-PEA-072/2553,เลขที่ 94-95 หมู่ที่ 1 ตำบลหินมูล อำเภอบางเลน จังหวัดนครปฐม รหัสไปรษณีย์ 73190,11584,115,ลาดบัวหลวง,SNO,
1,Sep 2022,1205,1121316,PEA,บริษัท โซลาร์โก จำกัด (ไทรเพชร 2),COD แล้ว,12.136,9.5,9.5,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,31-Dec-13,16-Dec-13,กกพ 01-1(1)/62-897,NO   ,9,เขตที่ 9 (กาญจนบุรี),นครปฐม,บางเลน,หินมูล,ภาคกลาง,NO   ,PEA-0378-VC3-110,VSPP-PEA-073/2553,เลขที่ 98-99 หมู่ที่ 1 ตำบลหินมูล อำเภอบางเลน จังหวัดนครปฐม รหัสไปรษณีย์ 73190,11585,115,ลาดบัวหลวง,SNO,
1,Sep 2022,1206,1121317,PEA,บริษัท โซลาร์โก จำกัด (ไทรใหญ่1),COD แล้ว,12,9.5,9.5,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,31-Dec-13,18-Nov-13,กกพ 01-1(1)/62-896,NO   ,9,เขตที่ 9 (กาญจนบุรี),นครปฐม,บางเลน,บางหลวง,ภาคกลาง,NO   ,PEA-0381-VC3-110,VSPP-PEA-070/2553,เลขที่ 157-158 หมู่ที่ 17 ตำบลบางหลวง อำเภอบางเลน จังหวัดนครปฐม รหัสไปรษณีย์ 73190,11749,115,สองพี่น้อง,SNO,
1,Sep 2022,1207,1121318,PEA,บริษัท โซลาร์โก จำกัด (ไทรใหญ่2),COD แล้ว,12,9.5,9.5,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,31-Dec-13,18-Nov-13,กกพ 01-1(1)/62-895,NO   ,9,เขตที่ 9 (กาญจนบุรี),นครปฐม,บางเลน,บางหลวง,ภาคกลาง,NO   ,PEA-0382-VC3-110,VSPP-PEA-071/2553,เลขที่ 155-156 หมู่ที่ 17 ตำบลบางหลวง อำเภอบางเลน จังหวัดนครปฐม รหัสไปรษณีย์ 73190,11750,115,สองพี่น้อง,SNO,
1,Sep 2022,1287,1121398,PEA,บจก.กรีน เพาเวอร์ เอ็นเนอร์จี,COD แล้ว,9.9,9.9,9,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,MSW,ขยะ,Power Generation,30-Jun-18,14-Jun-18,กกพ 01-1(1)/61-769,NO   ,7,เขตที่ 7 (สระบุรี),สระแก้ว,เมืองสระแก้ว,ศาลาลำดวน,ภาคกลาง,NO   ,PEA-1330-VC1-612,VSPP-PEA-030/2556,เลขที่ 199 หมู่ที่ 7 ตำบลศาลาลำดวน อำเภอเมืองสระแก้ว จังหวัดสระแก้ว รหัสไปรษณีย์ 27000,11304,115,ปราจีนบุรี 2 & สระแก้ว,PA2,
1,Sep 2022,1639,1121750,PEA,บจก.พาวเวอร์ เทคโนโลยี อินเตอร์เนชั่นแนล,COD แล้ว,6,5.95,5.95,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,31-Dec-15,28-Apr-16,กกพ 01-1(1)/59-568,NO   ,7,เขตที่ 7 (สระบุรี),สระแก้ว,อรัญประเทศ,หันทราย,ภาคกลาง,NO   ,PEA-1096-VC2-110,PVF1-PEA-146/2558,เลขที่ 125/1 หมู่ที่ 1 ตำบลหันทราย อำเภออรัญประเทศ จังหวัดสระแก้ว รหัสไปรษณีย์ 27120,10754,115,วัฒนานคร - อรัญประเทศ (115 kV),WNK,
1,Sep 2022,1640,1121751,PEA,บจก.พาวเวอร์ เทคโนโลยี อินเตอร์เนชั่นแนล,COD แล้ว,6,5.95,5.95,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,31-Dec-15,28-Apr-16,กกพ 01-1(1)/59-566,NO   ,7,เขตที่ 7 (สระบุรี),สระแก้ว,อรัญประเทศ,หันทราย,ภาคกลาง,NO   ,PEA-1094-VC1-110,PVF1-PEA-136/2558,เลขที่ 130/1 หมู่ที่ 1 ตำบลหันทราย อำเภออรัญประเทศ จังหวัดสระแก้ว รหัสไปรษณีย์ 27120,11084,115,วัฒนานคร - อรัญประเทศ (115 kV),WNK,
1,Sep 2022,1641,1121752,PEA,บจก.พาวเวอร์ เทคโนโลยี อินเตอร์เนชั่นแนล,COD แล้ว,6,5.95,5.95,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,31-Dec-15,28-Apr-16,กกพ 01-1(1)/59-567,NO   ,7,เขตที่ 7 (สระบุรี),สระแก้ว,อรัญประเทศ,หันทราย,ภาคกลาง,NO   ,PEA-1095-VC1-110,PVF1-PEA-137/2558,เลขที่ 128/1 หมู่ที่ 1 ตำบลหันทราย อำเภออรัญประเทศ จังหวัดสระแก้ว รหัสไปรษณีย์ 27120,11085,115,วัฒนานคร - อรัญประเทศ (115 kV),WNK,
1,Sep 2022,1643,1121754,PEA,บจก.พาวเวอร์ เทคโนโลยี อินเตอร์เนชั่นแนล,COD แล้ว,6,5.95,5.95,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,31-Dec-15,28-Apr-16,กกพ 01-1(1)/59-563,NO   ,7,เขตที่ 7 (สระบุรี),สระแก้ว,อรัญประเทศ,หันทราย,ภาคกลาง,NO   ,PEA-1092-VNE2-110,PVF1-PEA-110/2558,เลขที่ 122/1 หมู่ที่ 1 ตำบลหันทราย อำเภออรัญประเทศ จังหวัดสระแก้ว รหัสไปรษณีย์ 27120,11111,115,วัฒนานคร - อรัญประเทศ (115 kV),WNK,
1,Sep 2022,1644,1121755,PEA,บจก.พาวเวอร์ เทคโนโลยี อินเตอร์เนชั่นแนล,COD แล้ว,6,5.95,5.95,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,31-Dec-15,28-Apr-16,กกพ 01-1(1)/59-564,NO   ,7,เขตที่ 7 (สระบุรี),สระแก้ว,อรัญประเทศ,หันทราย,ภาคกลาง,NO   ,PEA-1093-VNE2-110,PVF1-PEA-111/2558,เลขที่ 121/1 หมู่ที่ 1 ตำบลหันทราย อำเภออรัญประเทศ จังหวัดสระแก้ว รหัสไปรษณีย์ 27120,11112,115,วัฒนานคร - อรัญประเทศ (115 kV),WNK,
1,Sep 2022,1645,1121756,PEA,บจก.พาวเวอร์ เทคโนโลยี อินเตอร์เนชั่นแนล,COD แล้ว,8,8,8,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,31-Dec-15,28-Apr-16,กกพ 01-1(1)/59-562,NO   ,7,เขตที่ 7 (สระบุรี),สระแก้ว,อรัญประเทศ,หันทราย,ภาคกลาง,NO   ,PEA-1089-VN3-110,PVF1-PEA-098/2558,เลขที่ 124/1 หมู่ที่ 1 ตำบลหันทราย อำเภออรัญประเทศ จังหวัดสระแก้ว รหัสไปรษณีย์ 27120,11382,115,วัฒนานคร - อรัญประเทศ (115 kV),WNK,
1,Sep 2022,1646,1121757,PEA,บจก.พาวเวอร์ เทคโนโลยี อินเตอร์เนชั่นแนล,COD แล้ว,6,5.95,5.95,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,31-Dec-15,28-Apr-16,กกพ 01-1(1)/59-565,NO   ,7,เขตที่ 7 (สระบุรี),สระแก้ว,อรัญประเทศ,หันทราย,ภาคกลาง,NO   ,PEA-1097-VNE2-110,PVF1-PEA-114/2558,เลขที่ 136/1 หมู่ที่ 1 ตำบลหันทราย อำเภออรัญประเทศ จังหวัดสระแก้ว รหัสไปรษณีย์ 27120,11509,115,วัฒนานคร - อรัญประเทศ (115 kV),WNK,
1,Sep 2022,1697,1121808,PEA,บจก.รางเงิน โซลูชั่น (โครงการ 5),COD แล้ว,6.8,8,8,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,31-Dec-15,16-Dec-15,กกพ 01-1(1)/58-442,NO   ,9,เขตที่ 9 (กาญจนบุรี),กาญจนบุรี,บ่อพลอย,หลุมรัง,ภาคกลาง,NO   ,PEA-0967-VNE2-110,PVF1-PEA-044/2558,เลขที่ 76 หมู่ที่ 6 ตำบลหลุมรัง อำเภอบ่อพลอย จังหวัดกาญจนบุรี รหัสไปรษณีย์ 71160,10723,115,บ่อพลอย- บจก.น้ำตาลขอนแก่น,KB2,
